date,temp,temp_max,temp_min,humidity,rainfall,wind_speed
2014-07-21,19.77,24.52,16.65,84.98,8.95,2.24
2014-07-22,19.39,23.63,15.79,86.78,3.78,2.33
2014-07-23,17.9,20.2,15.68,91.34,14.54,1.66
2014-07-24,18.0,20.86,15.94,91.6,20.28,1.93
2014-07-25,18.67,22.79,15.47,86.06,7.01,1.75
2014-07-26,18.98,23.05,15.76,86.31,5.58,1.75
2014-07-27,19.08,22.86,15.99,86.59,3.77,1.75
2014-07-28,18.78,22.22,16.1,87.9,2.65,1.85
2014-07-29,18.99,22.82,15.69,87.43,4.14,2.0
2014-07-30,19.28,23.01,16.58,88.71,4.78,1.75
2014-07-31,19.37,23.22,16.8,90.37,1.95,1.96
2014-08-01,19.51,23.68,16.98,90.06,1.79,1.78
2014-08-02,19.06,22.15,16.91,93.08,5.06,1.98
2014-08-03,19.28,22.45,16.29,90.08,9.06,2.18
2014-08-04,19.61,23.38,16.91,88.88,9.62,1.83
2014-08-05,19.11,23.01,16.19,87.3,0.3,2.21
2014-08-06,19.19,23.42,15.43,87.9,0.32,1.96
2014-08-07,18.49,21.42,16.48,93.41,3.61,1.89
2014-08-08,18.87,21.93,16.15,90.81,17.26,1.45
2014-08-09,19.52,23.04,16.71,90.45,5.25,1.83
2014-08-10,19.48,23.09,16.36,90.76,7.24,1.83
2014-08-11,19.08,22.28,16.91,91.72,2.45,1.89
2014-08-12,19.65,23.41,17.08,90.39,1.72,2.01
2014-08-13,19.02,21.02,17.36,95.43,21.34,2.97
2014-08-14,17.46,19.67,15.07,96.03,50.02,1.98
2014-08-15,16.02,17.93,13.5,88.31,19.7,1.02
2014-08-16,17.39,20.67,14.25,87.94,3.52,1.68
2014-08-17,17.7,20.42,15.25,93.17,10.09,1.83
2014-08-18,18.08,20.7,16.05,92.82,0.47,1.64
2014-08-19,17.86,20.93,15.22,90.6,2.61,1.35
2014-08-20,17.89,20.54,15.56,89.28,3.91,1.9
2014-08-21,16.87,19.5,15.18,91.75,3.04,1.17
2014-08-22,17.94,21.48,15.29,87.0,2.35,1.59
2014-08-23,18.05,22.22,13.83,89.06,8.52,1.75
2014-08-24,18.1,21.77,14.79,90.72,11.77,2.03
2014-08-25,17.87,21.66,14.93,88.2,4.3,1.68
2014-08-26,18.01,21.66,14.96,91.1,8.93,1.89
2014-08-27,17.43,20.38,15.2,91.41,2.64,1.71
2014-08-28,17.28,20.74,14.73,89.29,10.94,1.48
2014-08-29,17.24,21.52,14.85,88.54,5.74,1.28
2014-08-30,18.49,22.41,15.68,83.44,2.39,1.29
2014-08-31,17.68,20.71,15.43,92.32,9.26,1.17
2014-09-01,16.95,19.82,14.68,92.82,0.89,1.65
2014-09-02,17.62,21.96,13.52,89.4,0.01,2.05
2014-09-03,18.04,21.95,14.44,90.45,0.4,1.49
2014-09-04,17.75,20.41,15.35,93.67,4.3,1.52
2014-09-05,18.05,21.38,15.48,90.72,3.52,1.48
2014-09-06,18.36,22.48,14.78,87.39,8.88,1.44
2014-09-07,18.09,21.42,15.58,91.94,3.89,1.43
2014-09-08,17.46,20.72,14.7,92.66,10.99,1.68
2014-09-09,16.63,19.06,14.21,87.86,22.75,0.87
2014-09-10,17.09,20.28,15.11,91.06,21.72,1.36
2014-09-11,16.59,18.87,14.96,93.54,11.91,1.4
2014-09-12,16.82,20.23,13.84,89.72,5.08,1.32
2014-09-13,16.65,19.03,14.91,95.1,10.39,1.46
2014-09-14,16.07,18.78,13.82,88.68,4.11,1.31
2014-09-15,16.24,19.92,13.73,83.79,0.32,1.22
2014-09-16,16.67,20.65,13.47,83.51,2.21,1.36
2014-09-17,17.8,21.99,14.38,86.12,0.97,1.45
2014-09-18,18.1,21.65,15.69,90.51,3.24,1.62
2014-09-19,18.27,21.02,15.62,81.93,26.22,1.74
2014-09-20,16.3,18.19,14.62,95.88,29.44,1.33
2014-09-21,16.36,19.42,14.29,87.07,4.61,1.07
2014-09-22,16.77,21.37,13.37,84.76,6.12,1.38
2014-09-23,16.48,20.9,12.91,84.55,8.2,1.57
2014-09-24,16.09,19.85,13.34,91.28,7.27,1.47
2014-09-25,16.02,19.58,13.45,90.95,7.23,1.21
2014-09-26,15.61,20.06,11.56,84.85,2.06,1.32
2014-09-27,15.4,19.43,12.43,85.05,0.43,1.44
2014-09-28,15.64,19.24,13.33,89.74,0.32,1.35
2014-09-29,14.64,18.16,11.87,84.31,0.86,1.2
2014-09-30,14.71,18.65,11.79,79.87,0.05,1.28
2014-10-01,14.7,18.68,11.54,87.42,0.0,1.38
2014-10-02,14.95,19.48,11.47,80.34,0.0,1.35
2014-10-03,15.34,19.33,12.39,88.8,0.0,1.39
2014-10-04,16.06,19.86,13.43,89.75,0.01,1.22
2014-10-05,16.41,19.7,14.06,88.8,0.06,1.11
2014-10-06,16.58,20.5,13.95,79.19,1.47,1.2
2014-10-07,15.85,20.14,12.56,78.99,0.4,1.28
2014-10-08,15.21,19.58,12.11,79.59,0.0,1.22
2014-10-09,15.15,19.81,11.65,71.69,0.02,1.37
2014-10-10,14.76,19.45,11.4,72.72,0.11,1.43
2014-10-11,14.53,19.84,10.54,60.39,0.01,1.14
2014-10-12,14.58,19.7,10.62,60.01,1.74,1.19
2014-10-13,14.45,18.22,12.09,66.03,0.84,0.95
2014-10-14,12.99,16.09,10.74,90.12,18.04,1.53
2014-10-15,14.33,19.59,10.89,77.76,0.14,1.22
2014-10-16,13.68,19.04,10.09,55.25,0.0,1.14
2014-10-17,13.18,18.32,10.08,63.52,0.06,1.23
2014-10-18,12.61,17.34,9.64,61.35,0.26,1.27
2014-10-19,12.5,17.55,8.35,66.15,0.03,1.33
2014-10-20,13.09,17.93,9.77,73.4,0.02,1.23
2014-10-21,12.65,17.38,9.34,72.28,0.58,1.16
2014-10-22,12.89,16.97,10.11,81.55,0.01,1.2
2014-10-23,13.25,17.71,10.17,83.79,0.0,1.32
2014-10-24,13.06,16.73,10.66,89.65,0.0,1.16
2014-10-25,12.2,15.82,9.85,87.78,0.22,1.04
2014-10-26,11.81,16.14,8.75,82.74,0.55,1.13
2014-10-27,11.28,15.38,8.67,82.47,0.06,1.25
2014-10-28,10.86,14.6,7.88,86.69,0.45,1.27
2014-10-29,10.83,15.27,7.79,83.26,0.08,1.24
2014-10-30,11.14,15.41,8.59,79.26,0.03,1.13
2014-10-31,11.87,17.34,8.22,56.7,0.0,1.03
2014-11-01,12.39,17.43,8.89,57.07,0.0,1.26
2014-11-02,12.63,17.38,9.58,65.09,0.0,1.29
2014-11-03,12.3,17.48,8.87,64.94,0.0,1.21
2014-11-04,12.25,17.34,9.02,71.66,0.0,1.28
2014-11-05,11.25,16.14,8.01,72.33,0.0,1.22
2014-11-06,11.96,16.86,8.92,71.85,0.0,1.22
2014-11-07,12.94,17.92,9.63,71.75,0.0,1.2
2014-11-08,13.27,18.21,9.94,75.41,0.0,1.23
2014-11-09,12.98,17.88,9.98,70.83,0.0,1.37
2014-11-10,13.05,17.73,10.39,60.74,0.0,1.31
2014-11-11,12.64,17.6,9.46,57.84,0.0,1.43
2014-11-12,11.61,17.76,8.2,50.95,0.0,1.45
2014-11-13,11.17,16.59,7.76,46.31,0.0,1.16
2014-11-14,11.02,16.13,7.07,57.76,0.0,1.2
2014-11-15,11.52,16.83,7.95,65.96,0.0,1.16
2014-11-16,10.49,15.09,7.73,60.97,0.0,1.09
2014-11-17,10.08,15.24,6.89,64.78,0.0,1.25
2014-11-18,10.45,15.29,7.34,64.36,0.0,1.13
2014-11-19,10.36,14.91,7.39,66.78,0.0,1.29
2014-11-20,10.38,14.88,7.27,64.77,0.0,1.28
2014-11-21,9.88,14.83,6.77,66.26,0.0,1.32
2014-11-22,9.17,14.73,5.06,60.13,0.0,1.28
2014-11-23,8.78,14.66,4.97,51.25,0.0,1.32
2014-11-24,8.85,14.14,4.82,49.27,0.0,1.12
2014-11-25,9.22,13.92,6.23,57.82,0.0,1.18
2014-11-26,8.88,13.95,5.87,57.93,0.0,1.2
2014-11-27,8.51,13.24,5.65,61.9,0.0,1.07
2014-11-28,8.43,13.4,5.51,67.06,0.0,1.18
2014-11-29,8.72,14.07,4.45,65.83,0.0,1.19
2014-11-30,9.74,15.3,5.97,62.13,0.0,1.05
2014-12-01,10.94,15.93,7.55,54.52,0.0,1.0
2014-12-02,11.95,16.43,9.24,53.9,0.0,0.94
2014-12-03,11.56,16.58,8.83,58.46,0.0,1.05
2014-12-04,10.98,16.46,7.88,57.08,0.0,1.13
2014-12-05,10.83,16.07,7.84,43.47,0.0,1.18
2014-12-06,10.51,15.91,7.66,45.68,0.0,1.26
2014-12-07,10.13,15.16,7.65,47.93,0.0,1.15
2014-12-08,10.01,15.58,6.89,47.63,0.0,1.24
2014-12-09,9.63,15.87,6.42,44.56,0.0,1.32
2014-12-10,7.62,14.69,2.86,39.76,0.0,1.44
2014-12-11,6.49,12.0,2.12,38.54,0.0,1.22
2014-12-12,7.46,14.38,3.06,34.12,0.0,1.32
2014-12-13,8.48,15.64,4.97,43.06,0.0,1.37
2014-12-14,7.39,11.82,4.49,81.12,4.67,0.75
2014-12-15,6.66,12.42,3.92,82.03,0.29,0.77
2014-12-16,4.94,9.89,1.24,72.29,5.25,1.03
2014-12-17,3.84,11.0,-1.15,61.98,0.0,1.37
2014-12-18,5.95,13.91,-0.1,44.35,0.0,1.46
2014-12-19,7.74,14.11,3.38,45.22,0.0,1.02
2014-12-20,8.28,14.35,4.41,52.59,0.0,1.24
2014-12-21,7.98,14.31,4.35,51.47,0.0,1.18
2014-12-22,7.18,13.24,3.07,46.55,0.0,1.26
2014-12-23,7.78,13.92,4.41,49.4,0.0,1.28
2014-12-24,7.77,13.85,3.89,44.26,0.0,1.2
2014-12-25,8.35,14.73,4.47,43.54,0.0,1.29
2014-12-26,6.92,13.85,2.61,43.81,0.0,1.51
2014-12-27,6.18,12.67,2.3,40.99,0.0,1.24
2014-12-28,6.93,13.4,2.82,40.36,0.0,1.11
2014-12-29,8.01,14.67,3.87,39.81,0.0,1.32
2014-12-30,8.47,14.37,4.91,32.55,0.0,1.1
2014-12-31,9.35,15.48,5.31,31.55,0.0,0.92
2015-01-01,9.15,14.56,4.61,53.96,0.16,1.08
2015-01-02,9.18,13.95,6.31,74.24,0.17,0.88
2015-01-03,9.21,15.29,5.84,78.45,0.32,1.15
2015-01-04,7.32,12.61,2.82,67.61,1.6,1.33
2015-01-05,6.21,13.03,1.11,68.3,0.03,1.39
2015-01-06,6.64,12.79,3.36,62.18,0.0,1.17
2015-01-07,5.35,10.95,2.45,60.28,0.3,1.19
2015-01-08,4.04,8.53,1.15,70.43,1.18,1.03
2015-01-09,4.36,12.0,-0.83,51.94,0.0,1.53
2015-01-10,5.92,14.15,-0.64,40.92,0.0,1.35
2015-01-11,7.2,14.47,1.85,39.51,0.0,1.3
2015-01-12,8.14,14.07,4.1,41.72,0.0,1.13
2015-01-13,7.95,13.27,4.84,49.44,0.0,1.08
2015-01-14,7.39,13.59,3.61,47.97,0.0,1.23
2015-01-15,6.2,12.16,1.92,48.95,0.0,1.22
2015-01-16,5.61,11.77,1.43,53.35,0.0,1.37
2015-01-17,4.78,11.1,-0.24,54.89,0.0,1.45
2015-01-18,5.33,12.27,-0.2,49.27,0.0,1.39
2015-01-19,5.81,12.43,1.48,47.06,0.0,1.43
2015-01-20,6.54,12.93,1.62,44.84,0.0,1.45
2015-01-21,7.98,14.7,3.52,38.33,0.0,1.33
2015-01-22,8.05,14.44,4.42,38.94,0.0,1.35
2015-01-23,7.06,13.47,2.83,56.04,0.07,1.37
2015-01-24,6.5,13.68,1.01,48.13,0.0,1.66
2015-01-25,7.56,14.32,3.31,42.87,0.0,1.49
2015-01-26,7.76,14.63,3.91,46.06,0.0,1.31
2015-01-27,6.65,11.92,2.01,72.5,0.02,1.11
2015-01-28,5.99,12.42,1.48,51.85,0.0,1.59
2015-01-29,5.82,12.58,1.33,50.35,0.0,1.35
2015-01-30,3.71,9.84,-0.29,58.23,0.0,1.73
2015-01-31,4.2,11.82,-1.63,44.74,0.0,1.57
2015-02-01,5.14,11.91,-0.28,45.26,0.0,1.51
2015-02-02,6.76,13.86,1.02,47.16,0.0,1.53
2015-02-03,8.01,15.42,2.84,47.54,0.0,1.59
2015-02-04,7.88,14.03,3.84,57.78,0.1,1.78
2015-02-05,7.89,14.22,3.88,52.45,0.0,1.46
2015-02-06,7.39,13.78,2.85,53.93,0.0,1.62
2015-02-07,7.74,14.36,3.59,43.87,0.0,1.73
2015-02-08,7.85,14.63,3.28,41.39,0.0,1.72
2015-02-09,7.55,13.99,2.74,42.76,0.0,1.64
2015-02-10,7.35,13.44,2.82,44.08,0.0,1.61
2015-02-11,7.44,13.87,2.42,47.07,0.0,1.62
2015-02-12,7.08,13.02,3.57,46.57,0.0,1.49
2015-02-13,7.14,12.8,3.57,53.43,0.0,1.82
2015-02-14,6.94,12.6,2.63,48.98,0.0,1.43
2015-02-15,7.18,11.54,4.07,56.47,0.0,1.37
2015-02-16,8.54,15.29,3.74,55.62,0.0,1.42
2015-02-17,8.42,12.46,5.58,63.2,0.0,1.38
2015-02-18,7.88,12.72,4.18,67.24,0.73,1.36
2015-02-19,7.92,12.91,4.45,62.87,2.2,1.53
2015-02-20,8.73,14.98,4.02,58.78,0.0,1.62
2015-02-21,9.21,14.73,5.03,62.03,0.0,1.72
2015-02-22,11.08,18.43,5.31,47.39,0.1,1.66
2015-02-23,11.98,17.79,8.08,49.07,0.0,1.51
2015-02-24,12.49,18.9,8.41,53.56,0.0,1.52
2015-02-25,12.51,18.45,8.74,54.85,0.0,1.64
2015-02-26,10.9,16.05,6.68,55.26,0.61,1.37
2015-02-27,10.65,17.38,6.0,61.87,0.66,1.78
2015-02-28,11.24,18.31,4.83,41.65,0.0,1.62
2015-03-01,10.18,14.55,6.98,58.35,6.06,1.12
2015-03-02,7.46,11.07,4.55,79.14,16.49,0.74
2015-03-03,7.36,13.45,3.1,68.13,0.53,1.54
2015-03-04,6.82,12.43,2.8,67.82,0.18,1.39
2015-03-05,7.1,14.41,1.15,57.52,0.0,1.69
2015-03-06,7.99,14.91,2.74,51.39,0.0,1.83
2015-03-07,8.71,15.5,3.27,50.39,0.0,1.72
2015-03-08,10.3,17.63,5.28,39.81,0.0,1.61
2015-03-09,10.79,18.77,4.73,31.75,0.0,1.91
2015-03-10,10.66,18.35,4.12,35.53,0.0,2.17
2015-03-11,11.82,19.67,6.2,37.93,0.0,1.89
2015-03-12,12.53,19.95,7.61,39.05,0.0,1.97
2015-03-13,12.93,20.27,8.21,38.65,0.0,1.94
2015-03-14,12.12,19.47,7.1,47.59,0.04,2.31
2015-03-15,12.79,19.53,7.83,43.89,0.04,2.02
2015-03-16,11.42,18.69,6.21,61.45,0.26,1.87
2015-03-17,11.54,18.51,6.0,44.51,0.0,2.16
2015-03-18,11.14,17.0,5.91,48.77,0.01,1.73
2015-03-19,10.81,17.44,5.54,42.69,0.0,1.79
2015-03-20,12.26,18.91,7.29,49.93,0.0,1.85
2015-03-21,12.92,19.49,7.6,48.37,0.0,1.84
2015-03-22,14.24,20.89,9.39,47.66,0.49,1.76
2015-03-23,13.67,19.79,9.69,58.49,10.44,1.6
2015-03-24,13.97,20.17,9.22,57.68,0.26,1.68
2015-03-25,14.97,20.94,10.33,56.98,0.36,1.63
2015-03-26,14.22,18.79,11.09,68.73,3.6,1.42
2015-03-27,13.34,17.76,10.04,75.81,4.25,1.22
2015-03-28,14.09,19.95,8.84,72.11,0.16,1.59
2015-03-29,14.89,20.25,9.89,67.98,0.52,1.5
2015-03-30,12.65,17.15,8.63,73.84,9.18,1.09
2015-03-31,11.5,17.47,6.26,72.53,0.88,1.82
2015-04-01,12.73,18.4,8.7,65.65,1.54,1.91
2015-04-02,12.93,17.56,7.39,66.56,1.65,2.11
2015-04-03,14.53,21.55,9.55,57.61,0.71,2.04
2015-04-04,13.99,20.06,8.29,56.59,1.04,1.95
2015-04-05,13.25,19.13,8.59,55.53,0.85,1.7
2015-04-06,12.84,19.44,6.11,50.98,0.08,2.06
2015-04-07,13.52,20.33,6.91,51.38,0.13,1.66
2015-04-08,13.68,20.37,8.66,52.82,0.0,1.79
2015-04-09,13.6,20.33,7.88,41.85,0.0,1.94
2015-04-10,14.95,21.9,9.2,45.35,0.0,1.96
2015-04-11,14.86,22.09,7.98,44.68,0.04,2.09
2015-04-12,14.53,21.5,8.58,42.85,0.66,1.75
2015-04-13,12.48,16.36,9.9,61.48,10.58,1.08
2015-04-14,13.46,17.85,10.2,62.39,0.01,1.26
2015-04-15,14.35,20.38,10.14,60.94,2.19,1.56
2015-04-16,14.6,20.54,9.75,61.07,3.87,1.6
2015-04-17,13.97,17.81,10.38,68.9,6.49,1.56
2015-04-18,12.17,15.15,9.12,78.87,9.66,1.78
2015-04-19,15.83,22.42,9.64,55.02,0.06,1.84
2015-04-20,16.55,22.62,11.66,59.78,0.51,1.94
2015-04-21,17.1,23.48,11.71,54.85,1.22,2.4
2015-04-22,16.69,22.46,11.76,49.4,3.74,1.76
2015-04-23,15.3,21.81,9.06,38.76,0.26,1.83
2015-04-24,14.66,20.67,10.06,51.07,3.13,1.54
2015-04-25,11.54,14.52,9.08,84.85,1.34,1.66
2015-04-26,12.28,16.97,8.1,70.96,1.59,1.52
2015-04-27,13.23,17.51,9.57,77.72,2.44,1.59
2015-04-28,13.52,18.08,10.28,80.26,5.32,1.54
2015-04-29,12.44,16.66,8.5,78.54,3.44,1.76
2015-04-30,13.56,18.77,8.39,72.85,0.83,1.81
2015-05-01,15.3,20.91,9.39,65.42,0.98,1.92
2015-05-02,15.99,22.97,8.09,51.67,3.13,1.89
2015-05-03,15.8,21.82,9.35,48.49,1.39,1.67
2015-05-04,16.13,23.49,8.3,37.9,0.14,2.01
2015-05-05,17.57,24.22,11.1,34.97,0.13,2.03
2015-05-06,17.12,23.58,10.65,39.72,2.07,1.95
2015-05-07,17.43,23.51,12.1,46.07,1.72,1.83
2015-05-08,17.94,23.94,13.41,50.8,0.0,1.94
2015-05-09,17.83,23.05,13.14,60.04,0.4,1.87
2015-05-10,18.49,23.81,14.53,62.01,3.32,1.9
2015-05-11,17.42,22.09,13.23,64.74,13.13,1.87
2015-05-12,16.6,21.54,11.97,68.16,4.05,2.22
2015-05-13,17.27,22.25,12.82,64.4,1.07,1.89
2015-05-14,18.33,24.42,13.21,54.15,0.47,1.93
2015-05-15,18.89,24.43,14.89,49.65,0.22,1.65
2015-05-16,17.78,23.17,14.12,59.65,0.84,1.47
2015-05-17,16.45,20.46,13.62,73.01,2.55,1.95
2015-05-18,17.86,22.58,13.76,69.52,2.36,1.87
2015-05-19,18.37,23.64,13.98,77.88,5.85,1.83
2015-05-20,19.1,24.04,14.28,70.22,4.81,1.94
2015-05-21,18.5,24.0,12.86,55.9,5.01,2.07
2015-05-22,19.47,25.78,12.29,45.05,1.64,1.82
2015-05-23,19.1,25.19,12.71,41.05,2.08,1.96
2015-05-24,19.04,25.3,12.92,43.48,1.26,2.04
2015-05-25,19.17,25.14,13.56,44.68,0.66,2.0
2015-05-26,18.92,24.99,13.19,49.41,3.76,2.06
2015-05-27,18.3,23.89,13.52,53.39,3.18,1.94
2015-05-28,18.37,23.91,12.86,49.56,0.13,2.02
2015-05-29,19.58,25.26,14.1,51.19,1.36,2.05
2015-05-30,19.16,25.08,14.16,53.72,2.54,1.87
2015-05-31,18.97,25.62,12.36,46.67,1.11,2.08
2015-06-01,19.56,26.06,13.4,47.8,1.82,2.02
2015-06-02,19.08,25.21,13.27,48.94,0.61,1.95
2015-06-03,19.82,26.15,13.18,53.84,0.41,1.69
2015-06-04,20.15,25.51,15.4,63.61,3.4,1.71
2015-06-05,20.5,25.63,15.94,59.55,2.08,1.9
2015-06-06,20.76,27.25,14.88,50.27,0.82,2.09
2015-06-07,20.92,27.63,13.85,40.93,0.44,2.02
2015-06-08,20.77,26.91,13.82,49.3,3.4,1.78
2015-06-09,21.48,27.5,15.88,54.31,3.33,2.23
2015-06-10,21.01,26.63,16.32,54.09,1.89,2.1
2015-06-11,19.66,24.29,15.49,60.09,2.92,1.96
2015-06-12,19.54,24.13,14.76,61.02,5.97,2.16
2015-06-13,19.43,24.65,14.96,64.25,2.02,1.64
2015-06-14,19.12,25.34,14.77,70.75,6.4,1.88
2015-06-15,19.5,25.75,13.66,66.79,1.34,1.92
2015-06-16,19.17,24.42,14.93,67.23,2.0,1.6
2015-06-17,18.31,22.23,15.21,78.03,4.06,1.56
2015-06-18,19.76,25.1,15.22,77.89,11.12,1.86
2015-06-19,19.45,23.99,16.18,85.48,22.35,1.58
2015-06-20,19.34,22.97,16.46,87.79,15.43,1.78
2015-06-21,19.41,23.5,16.21,84.73,3.3,1.71
2015-06-22,18.54,21.4,16.11,86.54,2.81,1.3
2015-06-23,18.93,21.75,16.05,83.12,8.64,1.59
2015-06-24,18.79,21.96,15.83,89.72,17.36,2.25
2015-06-25,19.81,24.02,15.67,81.1,10.33,1.82
2015-06-26,19.88,24.42,16.0,81.39,11.32,1.91
2015-06-27,18.64,21.77,16.52,88.73,9.84,1.59
2015-06-28,18.6,22.32,16.01,85.8,2.65,3.1
2015-06-29,18.73,22.51,15.73,84.53,0.22,2.01
2015-06-30,19.38,23.44,15.7,84.01,6.91,1.87
2015-07-01,18.99,22.56,16.51,88.11,24.52,1.36
2015-07-02,19.09,22.71,15.71,85.47,2.23,1.83
2015-07-03,19.77,23.79,16.22,85.68,10.63,2.41
2015-07-04,19.51,22.5,17.01,85.85,6.9,1.77
2015-07-05,20.08,24.42,17.16,84.3,11.13,2.09
2015-07-06,18.2,20.43,15.49,92.69,3.99,1.67
2015-07-07,18.13,22.29,15.41,81.93,2.09,1.41
2015-07-08,18.49,22.34,15.23,86.36,3.39,1.87
2015-07-09,18.82,23.16,16.22,84.84,7.99,1.69
2015-07-10,17.65,20.65,15.49,89.36,12.45,2.53
2015-07-11,18.38,22.29,14.8,86.4,2.1,2.16
2015-07-12,19.37,23.36,15.76,87.63,0.06,1.81
2015-07-13,19.0,21.61,16.5,91.3,0.19,1.5
2015-07-14,19.44,22.51,17.12,91.02,2.88,1.82
2015-07-15,19.19,22.89,16.58,90.06,20.42,2.29
2015-07-16,18.48,23.12,15.57,89.33,9.47,2.18
2015-07-17,18.24,22.95,14.78,84.81,0.26,2.06
2015-07-18,18.19,22.12,14.54,83.46,5.8,1.88
2015-07-19,18.79,23.22,15.46,84.06,3.58,1.53
2015-07-20,18.23,22.48,15.81,89.29,7.15,1.89
2015-07-21,18.4,22.86,14.96,88.14,3.99,2.1
2015-07-22,18.15,21.72,15.18,90.6,12.18,1.94
2015-07-23,17.68,19.83,15.61,95.04,8.65,1.6
2015-07-24,17.85,20.44,16.18,93.36,16.82,1.8
2015-07-25,18.15,21.12,15.49,90.17,4.19,1.69
2015-07-26,18.97,23.55,14.57,82.1,2.42,1.63
2015-07-27,17.91,21.21,15.29,82.12,1.98,1.47
2015-07-28,18.43,22.22,15.38,83.6,6.86,1.69
2015-07-29,18.64,21.24,16.29,90.52,11.06,1.88
2015-07-30,18.64,23.08,14.74,84.61,8.79,1.84
2015-07-31,17.92,19.98,15.97,81.05,2.94,1.54
2015-08-01,17.4,20.0,14.99,88.61,8.62,1.55
2015-08-02,17.91,21.37,15.05,88.2,4.93,1.43
2015-08-03,18.39,22.32,15.38,88.55,0.37,1.73
2015-08-04,17.93,21.1,15.93,92.65,2.1,1.9
2015-08-05,18.28,21.49,15.98,92.49,7.88,1.83
2015-08-06,18.49,21.99,15.83,89.73,11.8,1.69
2015-08-07,18.1,21.2,15.79,92.27,9.15,2.07
2015-08-08,18.5,22.11,15.75,91.66,4.0,2.05
2015-08-09,18.97,22.7,16.08,89.73,1.69,2.27
2015-08-10,19.69,24.2,16.02,85.75,10.05,2.32
2015-08-11,19.15,23.03,15.89,83.85,11.43,1.88
2015-08-12,18.56,21.09,16.75,93.2,6.47,2.12
2015-08-13,19.1,23.01,15.46,86.63,4.43,1.69
2015-08-14,18.44,20.92,16.97,94.53,2.58,1.86
2015-08-15,18.21,20.34,16.51,95.34,3.22,1.77
2015-08-16,18.96,22.53,16.48,89.79,4.95,1.73
2015-08-17,18.36,20.33,16.59,92.99,40.82,1.29
2015-08-18,18.76,21.85,16.29,89.76,12.95,1.97
2015-08-19,18.63,21.47,16.05,94.77,20.66,2.23
2015-08-20,18.14,19.67,16.37,96.82,42.26,1.55
2015-08-21,18.03,20.88,15.97,93.17,36.59,1.87
2015-08-22,17.98,21.5,15.44,91.49,4.82,1.68
2015-08-23,18.09,21.5,15.45,90.68,0.56,1.5
2015-08-24,18.71,22.21,16.05,90.98,2.01,1.65
2015-08-25,18.56,21.74,16.12,90.85,3.5,1.98
2015-08-26,17.25,19.11,15.25,95.73,14.4,1.04
2015-08-27,17.13,19.12,15.87,93.12,13.38,1.4
2015-08-28,18.18,21.62,15.02,91.03,22.02,1.63
2015-08-29,18.05,21.1,15.29,91.56,1.59,1.31
2015-08-30,18.02,21.07,15.67,94.09,7.79,2.18
2015-08-31,17.97,20.94,15.55,90.41,10.43,1.95
2015-09-01,17.75,21.45,15.03,92.94,4.45,2.02
2015-09-02,17.9,22.15,13.96,89.08,7.29,1.46
2015-09-03,17.65,21.01,15.01,87.17,20.02,1.61
2015-09-04,17.39,20.93,14.67,91.76,4.67,1.63
2015-09-05,17.72,21.79,14.99,88.83,1.66,1.48
2015-09-06,17.66,21.33,15.0,82.07,1.42,1.3
2015-09-07,16.99,20.31,14.3,87.49,2.38,1.39
2015-09-08,17.41,21.37,13.59,87.21,3.21,1.27
2015-09-09,18.02,21.27,15.41,86.19,0.04,1.19
2015-09-10,18.05,20.8,16.24,93.45,1.6,1.27
2015-09-11,17.03,19.36,14.83,94.72,16.79,1.49
2015-09-12,15.98,19.17,12.29,88.09,20.78,1.18
2015-09-13,17.5,21.16,15.1,84.99,1.35,1.15
2015-09-14,17.97,21.0,15.59,85.5,5.06,1.45
2015-09-15,17.09,18.53,15.48,95.5,10.51,1.59
2015-09-16,17.53,20.35,15.13,84.84,0.28,1.07
2015-09-17,17.72,20.71,15.01,86.74,0.33,1.05
2015-09-18,18.22,21.32,15.34,83.59,0.06,1.36
2015-09-19,18.59,22.22,15.41,84.07,2.33,1.6
2015-09-20,16.97,19.55,14.77,93.59,3.22,1.0
2015-09-21,17.11,20.71,14.86,92.46,8.18,1.35
2015-09-22,17.41,20.85,14.62,93.62,10.37,1.89
2015-09-23,17.62,20.9,15.26,93.88,11.01,1.9
2015-09-24,17.22,21.46,13.98,92.13,3.18,1.92
2015-09-25,16.34,20.44,13.58,88.19,0.64,1.34
2015-09-26,15.85,19.77,12.7,83.73,1.47,1.41
2015-09-27,15.93,19.88,13.31,87.38,0.27,1.38
2015-09-28,16.2,20.81,12.69,80.51,0.14,1.31
2015-09-29,16.78,21.34,13.56,75.64,0.03,1.34
2015-09-30,17.25,21.73,14.02,77.92,0.0,1.42
2015-10-01,17.19,21.5,13.99,79.65,0.0,1.39
2015-10-02,16.28,20.39,13.16,83.34,2.08,1.52
2015-10-03,16.02,20.02,13.45,79.21,0.54,1.36
2015-10-04,15.43,19.81,12.04,74.95,0.0,1.35
2015-10-05,15.34,20.37,11.5,64.97,0.0,1.26
2015-10-06,15.6,20.77,11.51,60.4,0.0,1.3
2015-10-07,15.9,21.01,11.75,63.36,0.0,1.31
2015-10-08,15.77,20.48,12.28,60.25,0.0,1.3
2015-10-09,15.05,19.61,11.51,69.56,0.0,1.59
2015-10-10,14.75,18.46,11.18,80.46,2.2,1.43
2015-10-11,13.22,17.43,10.57,87.47,10.94,1.35
2015-10-12,13.31,16.64,10.74,87.22,0.99,0.95
2015-10-13,14.07,17.53,11.36,84.74,4.39,1.16
